contractSymbol,bid,ask,Predicted Call Price
GE240419C00145000,1.0,1.07,1.106380261772049
GE240419C00150000,0.6,0.65,0.6725835734193097
GE240419C00155000,0.34,0.4,0.41479522794563994
GE240419C00160000,0.08,0.72,0.7371127259337094
GE240419C00165000,0.03,0.31,0.32002842306686574
GE240419C00170000,0.01,0.47,0.4805435462192573
GE240621C00045000,75.75,78.3,77.2149769101469
GE240621C00050000,71.15,72.75,72.16618462412754
GE240621C00055000,65.8,67.2,66.75132488144642
GE240621C00060000,55.75,56.65,60.90642296641303
GE240621C00065000,48.6,51.35,55.93279154694744
GE240621C00070000,52.25,52.85,52.842896308682434
GE240621C00075000,47.4,47.95,47.98790831674729
GE240621C00080000,42.75,44.5,43.93610947789953
GE240621C00085000,38.35,38.95,39.27357614852298
GE240621C00090000,33.9,34.7,35.02477091053966
GE240621C00095000,29.6,30.1,30.43253867231404
GE240621C00100000,25.3,25.85,26.18115941874578
GE240621C00105000,21.4,21.85,22.17371190378701
GE240621C00110000,17.7,18.0,18.311720821832523
GE240621C00115000,14.3,14.6,14.890907747043933
GE240621C00120000,11.15,11.5,11.762559265115797
GE240621C00125000,8.3,8.85,9.081172526484949
GE240621C00130000,6.2,6.6,6.795689431785675
GE240621C00135000,4.65,4.85,5.010406286393845
GE240621C00140000,3.3,3.45,3.5771886247145765
GE240621C00145000,2.27,2.42,2.518724270624432
GE240621C00150000,1.55,1.81,1.8864324291151107
GE240621C00155000,1.08,1.14,1.1937222770113056
GE240621C00160000,0.69,0.81,0.8503233677772961
GE240621C00165000,0.47,0.67,0.7025380728301069
GE240621C00170000,0.04,0.75,0.7811663473614558
GE240621C00175000,0.04,0.68,0.7068928088655895
GE240621C00180000,0.01,0.39,0.4072524227203038
GE240920C00065000,57.75,60.2,59.353034219851054
GE240920C00070000,52.05,55.2,54.041698636694235
GE240920C00075000,47.2,48.95,49.388067465012455
GE240920C00080000,44.2,45.55,45.31982273885715
GE240920C00085000,39.3,42.0,42.4264437899648
GE240920C00090000,35.15,37.25,37.69414884582207
GE240920C00095000,30.9,33.4,33.84392202427233
GE240920C00100000,26.3,28.9,29.352885465451358
GE240920C00105000,23.35,24.5,24.954956025184174
GE240920C00110000,20.25,20.7,21.14336332943482
GE240920C00115000,16.95,17.4,17.820073449364912
GE240920C00120000,13.9,14.4,14.793367556313235
GE240920C00125000,11.15,11.75,12.109015394628138
GE240920C00130000,8.9,9.4,9.721712324448546
GE240920C00135000,6.65,7.4,7.68194125960126
GE240920C00140000,5.35,5.6,5.839989871976734
GE240920C00145000,4.05,4.35,4.551195384275307
GE240920C00150000,3.0,3.3,3.467444301940617
GE240920C00155000,1.7,2.47,2.603986056277801
GE240920C00160000,1.2,2.19,2.3080338449574462
GE240920C00165000,0.98,2.02,2.125069442537871
GE240920C00170000,0.74,2.12,2.222077303916457
GE240920C00175000,0.48,1.92,2.0115792500165153
GE240920C00180000,0.27,0.65,0.6937932609313764
GE250117C00035000,49.05,51.45,85.97431283457948
GE250117C00040000,82.0,84.1,83.39303028970829
GE250117C00045000,64.25,67.55,76.0841165016022
GE250117C00050000,64.25,66.8,71.13901833511355
GE250117C00055000,68.25,69.45,69.31353129400495
GE250117C00060000,62.45,64.95,64.21238084109214
GE250117C00065000,59.25,60.85,60.568913066473435
GE250117C00070000,54.45,56.25,55.90432269525107
GE250117C00075000,50.2,51.25,51.30816576987651
GE250117C00080000,45.6,47.55,48.126870724194745
GE250117C00085000,41.45,42.9,43.50240300311128
GE250117C00090000,38.0,38.95,39.56045362173436
GE250117C00095000,33.65,34.8,35.41972525269145
GE250117C00100000,29.5,31.0,31.620395053007783
GE250117C00105000,26.3,27.5,28.110261887812854
GE250117C00110000,23.15,23.85,24.450894648553415
GE250117C00115000,19.95,20.65,21.229907023301443
GE250117C00120000,17.2,17.85,18.399497757003218
GE250117C00125000,14.55,15.25,15.767038341520461
GE250117C00130000,11.9,12.55,13.030475296469383
GE250117C00135000,10.05,10.45,10.888504492416367
GE250117C00140000,8.3,8.7,9.09524976251501
GE250117C00145000,6.75,7.0,7.349221249022769
GE250117C00150000,5.45,5.65,5.95716073504995
GE250117C00155000,4.35,4.55,4.8146947777432025
GE250117C00160000,3.5,3.65,3.87670817511513
GE250117C00165000,2.75,2.85,3.040086531278213
GE250117C00170000,2.11,2.3,2.4617475036015435
GE250117C00175000,1.75,1.83,1.9666350293309964
GE250117C00180000,1.34,1.62,1.7406523458072023
GE260116C00055000,70.0,72.8,72.19342487717549
GE260116C00060000,65.0,68.9,67.80447986214985
GE260116C00070000,58.9,62.0,61.33874856359753
GE260116C00080000,49.05,51.75,52.73290156023276
GE260116C00085000,45.85,46.7,47.744127502803074
GE260116C00090000,42.55,45.45,46.446748843907294
GE260116C00095000,39.25,40.95,41.982641779877554
GE260116C00100000,35.4,37.75,38.78292902137169
GE260116C00105000,32.9,34.2,35.23749179267242
GE260116C00110000,29.2,31.65,32.667788991422185
GE260116C00115000,26.7,29.1,30.097557978722683
GE260116C00120000,22.6,25.25,26.2421842638394
GE260116C00125000,20.15,23.75,24.702129148890258
GE260116C00130000,18.6,20.35,21.277734887531736
GE260116C00135000,16.35,18.3,19.186685306850407
GE260116C00140000,15.15,16.1,16.94489963821693
GE260116C00145000,12.9,15.0,15.80163683227591
GE260116C00150000,11.4,13.2,13.956146426048925
GE260116C00155000,10.2,11.95,12.662537034257689
GE260116C00160000,7.05,10.7,11.368086590465786
GE260116C00165000,6.9,9.1,9.716487072233903
GE260116C00170000,5.8,7.9,8.467523322823507
GE260116C00175000,4.05,8.15,8.704166335099767
GE260116C00180000,4.75,5.75,6.218194144809466
HON231215C00100000,93.9,95.5,94.65315873905949
HON231215C00110000,84.1,85.3,84.65478679538926
HON231215C00125000,68.0,70.9,70.38162691934829
HON231215C00130000,64.1,65.3,64.65892152037873
HON231215C00135000,57.5,60.6,60.195242867926225
HON231215C00140000,54.1,55.8,54.793438634250805
HON231215C00145000,49.0,50.1,49.88722707454079
HON231215C00150000,47.5,49.5,47.40773637049544
HON231215C00155000,26.4,27.0,39.626985370647645
HON231215C00160000,32.7,35.4,35.1037290418611
HON231215C00165000,27.5,30.4,30.114801791794974
HON231215C00170000,24.1,25.4,24.696311574147842
HON231215C00175000,20.8,22.0,20.911351160650042
HON231215C00180000,14.2,15.4,15.161517566442114
HON231215C00185000,7.6,10.5,10.266948745925589
HON231215C00187500,7.3,8.1,7.868574431705326
HON231215C00190000,5.1,5.4,5.230505277432542
HON231215C00192500,3.0,3.4,3.201324586849026
HON231215C00195000,1.6,1.75,1.5558453015184597
HON231215C00197500,0.65,0.75,0.5983035183573691
HON231215C00200000,0.2,0.3,0.2056790046211816
HON231215C00202500,0.0,0.15,0.08940092137341615
HON231215C00205000,0.0,0.1,0.05358169657830647
HON231215C00207500,0.0,0.5,0.3252190384135929
HON231215C00210000,0.0,0.1,0.0500914981812155
HON231215C00220000,0.0,0.05,0.02054765270831105
HON231215C00230000,0.0,0.05,0.008407356559256285
HON231215C00240000,0.0,0.05,0.008097349535774956
HON231215C00250000,0.0,0.5,0.11766943968295296
HON231215C00260000,0.0,0.0,3.17227614365408e-08
HON231215C00290000,0.0,0.75,0.17266522704569232
HON231222C00170000,23.0,26.0,25.85695266971723
HON231222C00180000,14.4,15.7,15.609025784058787
HON231222C00185000,8.1,10.7,10.625266736191236
HON231222C00190000,5.6,6.0,5.927597089506577
HON231222C00192500,3.7,4.0,3.92088891160914
HON231222C00195000,2.2,2.45,2.3654574082360114
HON231222C00197500,1.1,1.3,1.2245410602755413
HON231222C00200000,0.4,0.6,0.5436042006871062
HON231222C00202500,0.15,0.3,0.26017687021149527
HON231222C00205000,0.0,0.15,0.12450982689591683
HON231222C00207500,0.0,0.6,0.520716345627271
HON231222C00210000,0.0,0.55,0.47109377929404417
HON231229C00110000,84.4,85.7,85.0340699824726
HON231229C00175000,19.7,21.0,20.961336338475007
HON231229C00180000,14.5,16.2,16.15887882810631
HON231229C00185000,9.3,11.2,11.171943704996465
HON231229C00190000,6.0,6.4,6.378302792936921
HON231229C00195000,2.75,2.95,2.9113820958756804
HON231229C00200000,0.8,1.0,0.961818166062713
HON231229C00205000,0.15,0.3,0.27640191735104125
HON231229C00210000,0.05,0.65,0.5989238893850626
HON240105C00190000,6.5,7.0,7.008772706373691
HON240105C00195000,3.2,3.5,3.4917430481841762
HON240105C00200000,1.1,1.35,1.3300337925045014
HON240105C00205000,0.25,0.45,0.4344168482767863
HON240105C00210000,0.0,0.3,0.28298266523554183
HON240112C00190000,7.1,7.5,7.537093696693461
HON240112C00195000,3.8,4.1,4.115271439851867
HON240112C00200000,1.55,1.8,1.7976016658362823
HON240112C00205000,0.45,0.65,0.6413412790506925
HON240112C00210000,0.1,0.25,0.24335964235413066
HON240119C00085000,109.6,111.1,110.38460581026352
HON240119C00095000,95.6,97.6,99.71145263893798
HON240119C00100000,93.8,96.1,95.0265196911499
HON240119C00105000,93.0,94.5,93.66715735057358
HON240119C00110000,86.1,87.4,86.74493430275224
HON240119C00115000,87.5,92.45,89.74443556507603
HON240119C00120000,79.4,82.1,80.62961614351191
HON240119C00125000,68.5,72.8,70.71233588156454
HON240119C00130000,64.6,66.3,65.52804431290892
HON240119C00135000,59.9,61.5,60.770321874827246
HON240119C00140000,67.0,68.5,67.51285714309425
HON240119C00145000,53.3,54.8,54.01688256176389
HON240119C00150000,45.0,46.3,45.74146064207349
HON240119C00155000,0.0,0.0,39.77552798984618
HON240119C00160000,34.5,36.8,36.856864599605814
HON240119C00165000,30.2,31.5,31.574434632605573
HON240119C00170000,25.3,26.9,26.967320277988847
HON240119C00175000,20.5,21.9,21.972792216180437
HON240119C00180000,15.7,17.4,17.46506706899561
HON240119C00185000,11.7,12.0,12.080824730170008
HON240119C00190000,7.7,8.0,8.061630283138811
HON240119C00195000,4.4,4.6,4.638797736268074
HON240119C00200000,2.05,2.2,2.215177149743319
HON240119C00210000,0.25,0.35,0.3464998520502256
HON240119C00220000,0.05,0.1,0.09667766066060501
HON240119C00230000,0.0,0.15,0.14344243468566908
HON240119C00240000,0.0,0.15,0.14128035162114605
HON240119C00250000,0.0,0.2,0.18822240603123053
HON240119C00260000,0.0,0.0,1.0202236950601905e-12
HON240119C00270000,0.0,0.0,0.00013758886323544765
HON240119C00280000,0.0,0.0,1.78390344527993e-05
HON240119C00290000,0.0,0.25,0.11500662691211527
HON240119C00300000,0.0,0.1,0.09173159103463413
HON240119C00310000,0.0,0.1,0.04550327917224983
HON240119C00320000,0.0,0.1,0.04538020780830443
HON240119C00330000,0.0,0.1,0.04469217657299307
HON240119C00340000,0.0,0.1,0.044878873170800526
HON240126C00200000,2.5,2.75,2.7827113278140843
HON240216C00110000,84.9,86.7,85.94399320813686
HON240216C00165000,34.2,36.0,35.22998336572732
HON240216C00175000,22.2,23.1,23.281438727397813
HON240216C00180000,17.9,18.3,18.4795677374471
HON240216C00185000,13.8,14.1,14.265277308882204
HON240216C00190000,10.1,10.3,10.442948238071978
HON240216C00195000,6.8,7.1,7.215792224330642
HON240216C00200000,4.3,4.5,4.583981207682399
HON240216C00210000,1.2,1.35,1.3815992327303306
HON240216C00220000,0.2,0.35,0.35722284342698885
HON240216C00230000,0.0,0.15,0.15074584253912082
HON240315C00090000,108.4,110.1,109.35515732009564
HON240315C00095000,0.0,0.0,99.85693877588952
HON240315C00100000,98.5,99.8,99.28098274039247
HON240315C00105000,93.6,95.7,94.78356015743749
HON240315C00110000,88.2,89.9,89.20611726481339
HON240315C00120000,74.0,76.7,75.62198960756571
HON240315C00125000,0.0,0.0,69.93491944195988
HON240315C00140000,54.0,57.5,57.75536052316956
HON240315C00150000,42.3,43.3,44.999903330351856
HON240315C00155000,42.4,43.1,43.37093355010917
HON240315C00160000,34.9,35.6,35.9519805891004
HON240315C00165000,29.3,30.7,31.058274792780765
HON240315C00170000,26.7,27.8,28.100201089784576
HON240315C00175000,22.7,23.2,23.495993170379933
HON240315C00180000,18.5,18.8,19.084463477520416
HON240315C00185000,14.5,14.8,15.063228423773168
HON240315C00190000,10.9,11.2,11.4321499980188
HON240315C00195000,7.8,8.0,8.196135859434932
HON240315C00200000,5.2,5.4,5.5549417408937956
HON240315C00210000,1.8,2.0,2.075929255569122
HON240315C00220000,0.45,0.55,0.5751637519553228
HON240315C00230000,0.0,0.4,0.4148827441993852
HON240315C00240000,0.0,0.4,0.41054423931680617
HON240315C00270000,0.0,0.0,4.7144651375025256e-07
HON240419C00160000,36.9,37.7,38.124077622110576
HON240419C00165000,31.5,34.1,34.500838466606524
HON240419C00170000,28.3,29.1,29.5066093970658
HON240419C00175000,23.1,24.7,25.096962696418558
HON240419C00180000,19.2,20.4,20.78323117434043
HON240419C00185000,16.1,16.5,16.85983331538543
HON240419C00190000,12.6,13.0,13.326389182530349
HON240419C00195000,9.5,9.8,10.087119739532213
HON240419C00200000,6.8,7.1,7.340796517394594
HON240419C00210000,3.0,3.2,3.3442815361623133
HON240419C00220000,1.05,1.2,1.268176109831888
HON240419C00230000,0.3,0.45,0.47960742747316587
HON240621C00090000,105.3,106.5,106.31776353115256
HON240621C00095000,101.7,103.5,102.997252816832
HON240621C00100000,94.9,96.9,96.3653360004583
HON240621C00110000,85.8,87.1,86.94532376122469
HON240621C00115000,81.0,82.2,82.11422012029288
HON240621C00120000,79.2,80.1,80.11256643694016
HON240621C00125000,73.3,76.2,75.23006547926876
HON240621C00130000,67.6,68.8,69.32173418937289
HON240621C00135000,61.3,63.6,64.14602135222106
HON240621C00140000,58.2,59.5,60.043353456356385
HON240621C00145000,55.2,57.0,57.51082239023975
HON240621C00150000,47.2,49.2,49.7841204816867
HON240621C00155000,43.0,44.2,44.799377178732456
HON240621C00160000,38.3,39.9,40.495201661840014
HON240621C00165000,34.4,35.0,35.60447575804179
HON240621C00170000,29.5,30.0,30.611735037698438
HON240621C00175000,26.1,26.5,27.08254885355079
HON240621C00180000,22.2,23.0,23.55341303628437
HON240621C00185000,18.6,19.3,19.824570396526482
HON240621C00190000,15.2,15.6,16.089374945094164
HON240621C00195000,12.2,12.5,12.945508306884122
HON240621C00200000,9.4,9.8,10.193940118127827
HON240621C00210000,5.2,5.5,5.780750960181905
HON240621C00220000,2.55,2.7,2.8742590115190723
HON240621C00230000,1.1,1.25,1.3453196502847717
HON240621C00240000,0.45,0.65,0.7045592575192856
HON240621C00250000,0.05,0.75,0.8008591344605076
HON240621C00260000,0.0,0.3,0.3226451618682118
HON240621C00270000,0.0,0.4,0.425987232376313
HON240621C00280000,0.0,0.3,0.31947176522152265
HON240621C00290000,0.05,0.25,0.26519116368550133
HON250117C00090000,124.5,128.5,126.96469863752537
HON250117C00095000,120.2,124.0,122.59437747629474
HON250117C00100000,94.8,97.8,98.71378731840424
HON250117C00110000,0.0,0.0,85.8178403372498
HON250117C00115000,72.4,73.0,80.87274217076116
HON250117C00120000,76.9,79.4,80.43606527286894
HON250117C00125000,65.5,66.4,70.98254583778387
HON250117C00130000,59.7,60.2,66.03744767129524
HON250117C00135000,66.1,69.1,70.11312261331199
HON250117C00140000,53.3,54.0,56.14725133831794
HON250117C00150000,51.7,52.6,53.75013820330726
HON250117C00155000,46.2,48.6,49.747805186357525
HON250117C00160000,35.2,36.0,37.53717614281953
HON250117C00165000,39.7,40.8,41.929056669220614
HON250117C00170000,36.0,38.0,39.091206589785045
HON250117C00175000,32.3,33.0,34.09787253268894
HON250117C00180000,28.8,29.3,30.37058992954826
HON250117C00185000,25.5,26.0,27.033522056438798
HON250117C00190000,22.3,22.8,23.789147124946183
HON250117C00195000,19.4,20.2,21.135460797527614
HON250117C00200000,16.7,17.1,17.979635670196885
HON250117C00210000,11.9,12.3,13.049454185217456
HON250117C00220000,8.0,8.4,9.007648041740431
HON250117C00230000,5.2,5.5,5.965820633635673
HON250117C00240000,3.2,3.4,3.735955878088994
HON250117C00250000,1.95,2.05,2.281469958890611
HON250117C00260000,1.05,1.25,1.4054853371739746
HON250117C00270000,0.6,0.75,0.8525330729236362
HON250117C00280000,0.1,0.7,0.7903869875199678
HON250117C00290000,0.5,0.8,0.8910813045057289
HON250117C00300000,0.25,0.7,0.7788998842751305
HON250117C00310000,0.15,0.55,0.612197974422866
HON250117C00320000,0.4,0.9,0.9828257762026809
HON250117C00330000,0.1,0.15,0.17168345039831978
HON260116C00090000,105.0,108.6,110.13136406861268
HON260116C00100000,95.3,98.6,100.30696324989859
HON260116C00140000,63.9,66.1,68.0416175828118
HON260116C00150000,56.4,58.9,60.843532857060694
HON260116C00160000,0.0,0.0,37.93711188753332
HON260116C00170000,42.5,44.0,45.926602418014085
HON260116C00175000,39.3,40.5,42.40510595091433
HON260116C00180000,36.1,38.3,40.14940880038567
HON260116C00185000,33.2,35.0,36.81631520254517
HON260116C00190000,30.3,32.5,34.26439897161184
HON260116C00195000,27.6,29.8,31.513495246041614
HON260116C00200000,25.0,27.0,28.659822797623107
HON260116C00210000,20.2,22.4,23.932871792500208
HON260116C00220000,16.2,17.8,19.1876782572061
HON260116C00230000,12.6,13.9,15.12720352479473
HON260116C00240000,9.6,10.6,11.658025002121775
HON260116C00250000,7.2,9.8,10.759513361758827
HON260116C00260000,5.9,6.9,7.6856006678968996
HON260116C00270000,0.0,0.0,0.0019121214005198561
HON260116C00290000,1.8,2.5,2.889864305128274
RY231215C00065000,25.0,28.7,28.221134716348224
RY231215C00075000,16.1,18.3,17.195346398897
RY231215C00080000,10.6,13.8,12.196948066507034
RY231215C00085000,6.8,7.8,7.630437187668548
RY231215C00090000,2.35,2.5,2.4285146708812704
RY231215C00095000,0.0,0.1,0.06554366324564853
RY231215C00100000,0.0,0.1,0.055962202256750526
RY240119C00050000,35.2,39.5,42.23339612575683
RY240119C00055000,38.6,40.2,39.360521625801546
RY240119C00060000,34.4,35.8,35.04674666131895
RY240119C00065000,29.8,32.2,30.934505951397064
RY240119C00070000,17.6,19.0,22.254754576059568
RY240119C00075000,14.7,18.5,18.51600157256103
RY240119C00080000,11.0,14.1,14.10754201934926
RY240119C00085000,6.8,8.6,8.627193435290714
RY240119C00090000,3.6,3.7,3.731649814604374
RY240119C00095000,0.85,0.95,0.9569534145692238
RY240119C00100000,0.05,0.2,0.1982412098850066
RY240119C00105000,0.0,0.1,0.09636539870279526
RY240119C00110000,0.0,0.05,0.047594812648225515
RY240119C00115000,0.0,0.1,0.09468240655273785
RY240119C00120000,0.0,0.05,0.04605048105181253
RY240119C00125000,0.0,0.35,0.33254995180487246
RY240119C00130000,0.0,0.1,0.093354338818735
RY240119C00135000,0.0,0.35,0.16287676990905497
RY240119C00140000,0.0,0.2,0.09301290531663331
RY240119C00145000,1.2,2.55,1.7988682338437556
RY240119C00150000,0.2,2.25,1.1677074681424857
RY240119C00155000,0.95,1.9,1.3591228614573767
RY240119C00160000,0.1,0.55,0.30259576491992846
RY240419C00065000,23.4,24.2,27.41109506586409
RY240419C00070000,19.4,23.2,23.39912666424334
RY240419C00075000,17.2,18.8,18.995518417083062
RY240419C00080000,13.3,14.3,14.491991992302736
RY240419C00085000,9.1,9.3,9.493454892047538
RY240419C00090000,5.3,5.6,5.759951787110694
RY240419C00095000,2.65,2.8,2.909883526660593
RY240419C00100000,1.0,1.15,1.2103984497317235
RY240419C00105000,0.25,0.4,0.4263764919369333
RY240419C00110000,0.0,0.2,0.21257952862488683
RY240419C00115000,0.0,0.1,0.10588857702121457
RY240419C00120000,0.0,0.1,0.10549346489117539
RY240419C00130000,0.0,0.1,0.10344770958944927
RY240719C00070000,22.0,25.4,25.693122471863134
RY240719C00090000,6.6,6.8,7.07716071617007
RY240719C00095000,3.8,4.1,4.313870564550847
RY240719C00100000,1.95,2.1,2.242845300304033
RY240719C00105000,0.8,0.95,1.0312422700125907
RY240719C00110000,0.25,0.45,0.4942471063464602
BUD231215C00030000,33.0,33.2,33.05705125920346
BUD231215C00035000,0.0,0.0,28.023835406275275
BUD231215C00040000,23.0,23.2,23.06032957424857
BUD231215C00045000,18.0,18.2,18.062805980417366
BUD231215C00046000,17.0,17.2,17.062585135564312
BUD231215C00047500,15.1,15.3,15.525205194230729
BUD231215C00050000,13.0,13.2,13.064835709476505
BUD231215C00052000,11.0,11.2,11.066172544651366
BUD231215C00052500,8.2,10.7,10.630314211574444
BUD231215C00053000,10.0,10.2,10.067199423955579
BUD231215C00055000,6.6,8.2,8.134050228018182
BUD231215C00056000,7.0,7.2,7.069998601130202
BUD231215C00057000,6.0,7.6,6.606413719872627
BUD231215C00057500,5.3,5.7,5.64026785103632
BUD231215C00058000,5.0,5.2,5.141142749475868
BUD231215C00060000,3.0,3.2,3.1488726415022796
BUD231215C00061000,2.1,2.25,2.194387584864579
BUD231215C00062000,1.2,1.35,1.2905019368397248
BUD231215C00062500,0.85,0.95,0.889237606226807
BUD231215C00063000,0.55,0.65,0.5865995969343594
BUD231215C00064000,0.2,0.25,0.19840573625633517
BUD231215C00065000,0.05,0.15,0.1062745501633664
BUD231215C00066000,0.0,0.1,0.06458764373550974
BUD231215C00070000,0.0,0.05,0.02498404169429036
BUD231215C00071000,0.0,0.75,0.2499374291960228
BUD231215C00074000,0.0,0.05,0.010339855828082611
BUD231215C00075000,0.0,0.05,0.010533460555156415
BUD231215C00080000,0.0,0.1,0.021909393989877235
BUD231215C00085000,0.0,0.1,0.02053822854280163
BUD231215C00090000,0.0,0.1,0.0201598197274368
BUD231215C00095000,0.0,0.15,0.03176015840916835
BUD231222C00045000,18.0,18.3,18.133871994671985
BUD231222C00056000,5.8,9.5,7.589875685760916
BUD231222C00057000,3.4,8.0,7.854324341453086
BUD231222C00058000,3.8,5.7,5.643127428983782
BUD231222C00059000,2.7,5.2,5.115375402703997
BUD231222C00060000,2.1,4.7,4.597556629119197
BUD231222C00061000,2.25,2.4,2.3772445793704335
BUD231222C00062000,1.45,1.6,1.5727390440931899
BUD231222C00063000,0.8,0.9,0.8718132466280792
BUD231222C00064000,0.35,0.45,0.42401904385280176
BUD231222C00065000,0.15,0.25,0.22666909674572544
BUD231222C00066000,0.05,0.15,0.13076821402087901
BUD231222C00067000,0.0,0.1,0.08370310017946103
BUD231222C00068000,0.0,0.1,0.083179535631281
BUD231222C00069000,0.0,0.1,0.08272409169781225
BUD231229C00035000,27.0,28.9,28.826805002901228
BUD231229C00040000,21.8,23.4,23.37328274657709
BUD231229C00045000,17.4,18.9,18.152050388148893
BUD231229C00047000,15.6,17.3,16.426350112978845
BUD231229C00049000,12.9,15.4,14.15515380724478
BUD231229C00050000,12.3,13.8,13.755312575314349
BUD231229C00055000,7.3,9.6,8.435228301867994
BUD231229C00056000,6.5,8.5,8.43558244033661
BUD231229C00058000,4.2,6.8,6.732238385030158
BUD231229C00059000,4.2,4.4,4.395221035770938
BUD231229C00060000,1.8,3.5,3.4926866374421124
BUD231229C00061000,1.7,2.55,2.543896177505083
BUD231229C00062000,1.05,1.8,1.7877786278791135
BUD231229C00063000,1.0,1.1,1.0857319847296054
BUD231229C00064000,0.55,0.65,0.6347340087895255
BUD231229C00065000,0.25,0.35,0.33580363553865666
BUD231229C00066000,0.1,0.2,0.18809469852762462
BUD231229C00067000,0.05,0.15,0.13947424347997917
BUD231229C00068000,0.0,1.8,1.7220561080022136
BUD231229C00069000,0.0,0.1,0.08978714563420542
BUD231229C00070000,0.0,0.1,0.08951007473708339
BUD240105C00057000,4.3,8.3,8.24592054450904
BUD240105C00061000,1.7,2.7,2.7043016024985533
BUD240105C00062000,0.8,1.95,1.950819613296325
BUD240105C00063000,0.7,1.3,1.2969424801301663
BUD240105C00064000,0.7,1.45,1.4315232899290642
BUD240105C00065000,0.4,0.5,0.4913345007545189
BUD240105C00066000,0.15,0.3,0.29133572170010247
BUD240105C00068000,0.0,0.15,0.1429087021880795
BUD240112C00056000,6.6,8.4,8.39014788269391
BUD240112C00061000,2.7,2.9,2.9130617658741826
BUD240112C00062000,1.35,2.15,2.159376823166731
BUD240112C00063000,1.35,1.5,1.5035519107822282
BUD240112C00064000,0.15,1.0,1.000799716662513
BUD240112C00066000,0.3,1.15,1.135637536218045
BUD240112C00067000,0.15,0.25,0.2454440593280598
BUD240112C00068000,0.05,0.2,0.19561516207868213
BUD240112C00069000,0.05,0.15,0.14437028438602084
BUD240119C00025000,37.1,38.9,38.87877777585095
BUD240119C00030000,31.8,34.7,33.26366159155543
BUD240119C00035000,27.0,28.9,28.890374080273013
BUD240119C00040000,23.1,24.7,23.89608997437488
BUD240119C00045000,16.4,19.9,18.187348644792834
BUD240119C00047500,14.1,17.0,16.989289430800568
BUD240119C00050000,12.6,15.4,14.007187169407985
BUD240119C00052500,10.0,11.3,11.316223453308957
BUD240119C00055000,8.3,11.0,9.64824750877392
BUD240119C00057500,4.6,7.5,7.495280874468953
BUD240119C00060000,3.7,3.9,3.923111194147353
BUD240119C00062500,1.85,1.95,1.96519744577337
BUD240119C00065000,0.65,0.75,0.752984624140705
BUD240119C00067500,0.2,0.3,0.2977086287155686
BUD240119C00070000,0.05,0.15,0.14703031564547775
BUD240119C00075000,0.0,0.1,0.09587987398119724
BUD240119C00080000,0.0,0.1,0.09557801085643125
BUD240119C00085000,0.0,0.0,0.00019190176763485105
BUD240119C00090000,0.0,0.1,0.09311420096897005
BUD240119C00095000,0.0,0.05,0.04647033577779991
BUD240126C00069000,0.1,0.2,0.1990810805135892
BUD240315C00030000,31.8,35.8,33.851102332889454
BUD240315C00035000,27.3,29.2,28.32903031924497
BUD240315C00040000,22.5,24.9,23.777460541334683
BUD240315C00045000,17.7,20.2,19.032366626575836
BUD240315C00047500,15.6,17.7,16.73322036649835
BUD240315C00050000,13.6,14.0,14.091078828418745
BUD240315C00052500,10.3,11.9,11.985631544698883
BUD240315C00055000,9.1,9.3,9.39182367997676
BUD240315C00057500,6.9,7.1,7.18718315394343
BUD240315C00060000,3.9,5.1,5.178964179257832
BUD240315C00062500,3.3,3.5,3.564760508976697
BUD240315C00065000,2.0,2.15,2.19790526588125
BUD240315C00070000,0.65,0.75,0.7689176945570093
BUD240315C00075000,0.2,0.25,0.2563632339627526
BUD240315C00080000,0.1,0.15,0.15244112699548173
BUD240315C00085000,0.0,0.0,1.5314647050916234e-06
BUD240621C00030000,32.7,35.5,34.222724685108396
BUD240621C00035000,27.4,30.0,28.855085554726355
BUD240621C00037500,25.1,28.4,26.90299947877353
BUD240621C00040000,22.1,24.9,25.050330196964754
BUD240621C00042500,19.4,23.3,23.443103821040115
BUD240621C00045000,17.7,20.1,20.26504759755823
BUD240621C00047500,15.5,18.6,18.756108647406137
BUD240621C00050000,12.0,15.1,15.280146786311654
BUD240621C00052500,12.1,12.3,12.492295644658732
BUD240621C00055000,7.9,10.3,10.486329383070114
BUD240621C00057500,6.6,8.3,8.477804691252935
BUD240621C00060000,6.2,6.5,6.665367658496592
BUD240621C00062500,4.6,4.9,5.046892872043216
BUD240621C00065000,3.3,3.5,3.6257674823133605
BUD240621C00070000,1.65,1.75,1.828950677109706
BUD240621C00075000,0.75,0.9,0.9457460277550034
BUD240621C00080000,0.35,0.45,0.474650829526051
BUD240621C00085000,0.2,0.3,0.31543732414089787
BUD240621C00090000,0.1,0.25,0.26151852669079245
BUD240621C00095000,0.05,0.2,0.2080926976717703
BUD250117C00025000,26.5,31.4,38.294509167556775
BUD250117C00030000,31.5,36.0,36.22239379910832
BUD250117C00035000,24.0,28.5,28.844849194226228
BUD250117C00040000,22.3,27.0,27.281946413701405
BUD250117C00045000,18.0,21.6,21.923781464626863
BUD250117C00050000,13.8,18.0,18.321809118678708
BUD250117C00055000,11.1,12.4,12.752271940913516
BUD250117C00060000,8.7,9.0,9.325367540987195
BUD250117C00065000,6.0,6.2,6.480194234217908
BUD250117C00070000,3.9,4.1,4.324291629473237
BUD250117C00075000,2.5,2.7,2.8705674487549864
